"CrossingID","StateName","Latitude","Longitude"
"722123F","NC","36.0756361","-79.9099995"
"722124M","NC","36.0760447","-79.9039481"
"722125U","NC","36.0755540","-79.8996510"
"722126B","NC","36.0764634","-79.8976855"
"722127H","NC","36.0760915","-79.8938295"
"722128P","NC","36.0675237","-79.885923"
"722129W","NC","36.0648564","-79.8704104"
"722130R","NC","36.0624442","-79.8614625"
"722131X","NC","36.0618277","-79.8604801"
"722132E","NC","36.0607116","-79.8552382"
"722133L","NC","36.0604550","-79.8525120"
"722134T","NC","36.0602092","-79.8506837"
"722135A","NC","36.0791334","-79.9167185"
"722136G","NC","36.0784950","-79.9173280"
"722137N","NC","36.080636","-79.919975"
"722138V","NC","36.082466","-79.923848"
"722139C","NC","36.0847492","-79.9296305"
"722140W","NC","36.1089551","-80.2465005"
"722141D","NC","36.106856","-80.250863"
"722143S","NC","36.105556","-80.25143"
"722144Y","NC","36.1045794","-80.2522993"
"722145F","NC","36.1040706","-80.2534061"
"722146M","NC","36.1049301","-80.2576102"
"722147U","NC","36.1047060","-80.2575990"
"722148B","NC","36.102642","-80.26274"
"722149H","NC","36.09813","-80.267701"
"722150C","NC","36.0960825","-80.2708389"
"722151J","NC","36.093367","-80.2740812"
"722152R","NC","36.0931932","-80.274377"
"722153X","NC","36.0909682","-80.2820412"
"722154E","NC","36.0889309","-80.2863329"
"722155L","NC","36.0880484","-80.2876697"
"722156T","NC","36.086884","-80.28946"
"722157A","NC","36.0868000","-80.2894970"
"722158G","NC","36.0830562","-80.2952031"
"722159N","NC","36.0653319","-79.7928363"
"722160H","NC","36.0646438","-79.7921314"
"722161P","NC","36.0631139","-79.7919606"
"722162W","NC","36.0588769","-79.7921829"
"722163D","NC","36.0552151","-79.7914102"
"722165S","NC","36.048214","-79.7874651"
"722166Y","NC","36.0422575","-79.7858529"
"722167F","NC","36.0386342","-79.7821253"
"722168M","NC","36.0212084","-79.7763221"
"722169U","NC","36.0163545","-79.7767643"
"722170N","NC","36.0056471","-79.7781764"
"722172C","NC","36.0027382","-79.7781323"
"722173J","NC","35.9986548","-79.777607"
"722174R","NC","35.9938052","-79.7773025"
"722176E","NC","35.9908649","-79.7794733"
"722177L","NC","35.9845002","-79.7799604"
"722178T","NC","35.9806635","-79.7774333"
"722179A","NC","35.9769158","-79.773283"
"722180U","NC","35.9684493","-79.7658389"
"722181B","NC","35.9636373","-79.7649386"
"722182H","NC","35.9618936","-79.7647563"
"722183P","NC","35.9605546","-79.764616"
"722184W","NC","35.9560653","-79.7630509"
"722185D","NC","35.954253","-79.761672"
"722186K","NC","35.9498590","-79.7565640"
"722187S","NC","35.9423449","-79.7478074"
"722189F","NC","35.939894","-79.744784"
"722190A","NC","35.9343724","-79.7407078"
"722191G","NC","35.9305344","-79.7393377"
"722194C","NC","35.7081340","-80.3993680"
"722300H","NC","35.7533380","-80.3149720"
"722304K","NC","35.8101810","-80.2666850"
"722309U","NC","35.8233910","-80.2404170"
"722310N","NC","35.8227540","-80.2428820"
"722314R","NC","35.8897440","-80.0672450"
"722316E","NC","35.8532490","-80.1618880"
"722317L","NC","35.9547020","-79.9937850"
"722320U","NC","35.8788950","-80.0969920"
"722321B","NC","35.8797110","-80.0934910"
"722322H","NC","35.8813740","-80.0864640"
"722325D","NC","35.8848950","-80.0763170"
"722330A","NC","36.0852010","-79.7134020"
"722335J","NC","35.9497990","-80.0167010"
"722336R","NC","35.9529000","-79.9990920"
"722337X","NC","35.9515000","-80.0149990"
"722339L","NC","35.9524960","-79.9957810"
"722340F","NC","35.9571840","-80.0065920"
"722345P","NC","35.9585000","-80.0036010"
"722346W","NC","35.9590000","-80.0018010"
"722348K","NC","35.9590000","-80.0018010"
"722357J","NC","36.0017010","-79.9176030"
"722358R","NC","36.0119970","-79.9046480"
"722360S","NC","36.0263290","-79.8893740"
"722362F","NC","36.0527990","-79.8666990"
"722364U","NC","36.0536990","-79.8631970"
"722365B","NC","36.0546990","-79.8593980"
"722371E","NC","36.0652601","-79.8002402"
"722375G","NC","35.9448887","-80.0191865"
"722376N","NC","35.9539990","-80.0017010"
"722377V","NC","35.9359504","-80.0003159"
"722378C","NC","35.9310376","-79.9992294"
"722379J","NC","35.9280474","-79.9996275"
"722381K","NC","35.9217369","-80.0001594"
"722382S","NC","35.9207379","-79.999992"
"722383Y","NC","35.9547020","-79.9937850"
"722384F","NC","35.9160003","-79.998687"
"722387B","NC","35.9137294","-79.9979656"
"722388H","NC","35.9131984","-79.9977976"
"722389P","NC","35.912393","-79.9975424"
"722391R","NC","35.9082220","-79.9936450"
"722392X","NC","35.9056959","-79.9890693"
"722393E","NC","35.9030773","-79.9862595"
"722394L","NC","35.9027850","-79.9861130"
"722395T","NC","35.8994618","-79.9832343"
"722396A","NC","35.8953199","-79.9792648"
"722397G","NC","35.8933789","-79.9760386"
"722398N","NC","35.892084","-79.9738692"
"722399V","NC","35.8902378","-79.9707769"
"722400M","NC","35.8860452","-79.9594931"
"722401U","NC","35.8853761","-79.957681"
"722402B","NC","35.8847403","-79.9559707"
"722403H","NC","35.883803","-79.95358"
"722404P","NC","35.8828235","-79.9497563"
"722405W","NC","35.8829185","-79.9476473"
"722406D","NC","35.8831520","-79.9351650"
"722407K","NC","35.8831954","-79.9426323"
"722408S","NC","35.8833827","-79.9392372"
"722409Y","NC","35.8834922","-79.9369602"
"722410T","NC","35.8831802","-79.9264415"
"722411A","NC","35.8821704","-79.9225577"
"722412G","NC","35.881187","-79.9209708"
"722413N","NC","35.8794538","-79.9190725"
"722414V","NC","35.877484","-79.917291"
"722415C","NC","35.8767325","-79.9166133"
"722416J","NC","35.8756744","-79.9154579"
"722417R","NC","35.8725181","-79.9106388"
"722418X","NC","35.8715064","-79.9084369"
"722419E","NC","35.8694832","-79.9061283"
"722420Y","NC","35.867106","-79.9053858"
"722421F","NC","35.8640229","-79.9062845"
"722422M","NC","35.8635389","-79.9064736"
"722423U","NC","35.8626208","-79.9068212"
"722424B","NC","35.8585404","-79.9065042"
"722425H","NC","35.8575223","-79.9058009"
"722426P","NC","35.8542442","-79.9035412"
"722427W","NC","35.8446951","-79.8969559"
"722428D","NC","35.839251","-79.888518"
"722429K","NC","35.8388231","-79.8858106"
"722430E","NC","35.8386138","-79.8844857"
"722431L","NC","35.8383997","-79.8784869"
"722432T","NC","35.8360141","-79.8714434"
"722433A","NC","35.8356654","-79.8709836"
"722434G","NC","35.833817","-79.868551"
"722435N","NC","35.8293203","-79.8658129"
"722436V","NC","35.82346","-79.860775"
"722437C","NC","35.8222870","-79.8588250"
"722438J","NC","35.8200190","-79.8522010"
"722439R","NC","35.8197016","-79.8497998"
"722440K","NC","35.8182160","-79.8469060"
"722441S","NC","35.8148528","-79.8418002"
"722442Y","NC","35.8127918","-79.838779"
"722443F","NC","35.810741","-79.835771"
"722445U","NC","35.8068334","-79.8311048"
"722446B","NC","35.8062796","-79.8305299"
"722447H","NC","35.8043175","-79.8283907"
"722448P","NC","35.8031216","-79.8243308"
"722450R","NC","35.799992","-79.8163487"
"722463S","NC","35.7982547","-79.8144981"
"722464Y","NC","35.7922395","-79.8136091"
"722465F","NC","35.7783780","-79.8172270"
"722466M","NC","35.7722015","-79.8187435"
"722467U","NC","35.7607540","-79.8176880"
"722468B","NC","35.7564800","-79.8161710"
"722469H","NC","35.7580149","-79.8166218"
"722470C","NC","35.7529853","-79.816468"
"722472R","NC","35.7494525","-79.8172958"
"722473X","NC","35.7448354","-79.8205817"
"722474E","NC","35.74086","-79.8217912"
"722475L","NC","35.733451","-79.8211395"
"722476T","NC","35.7204154","-79.825024"
"722477A","NC","35.7189988","-79.8252225"
"722478G","NC","35.7092054","-79.8236954"
"722479N","NC","35.709007","-79.82292"
"722480H","NC","35.7089612","-79.8223689"
"722481P","NC","35.7089918","-79.8216717"
"722482W","NC","35.7090591","-79.8206057"
"722483D","NC","35.7088930","-79.8209380"
"722484K","NC","35.7091789","-79.8186885"
"722485S","NC","35.7083881","-79.8167384"
"722486Y","NC","35.7081293","-79.8164577"
"722487F","NC","35.7063657","-79.8156982"
"722488M","NC","35.7057901","-79.8156955"
"722489U","NC","35.7034637","-79.8159783"
"722490N","NC","35.7021473","-79.8161586"
"722491V","NC","35.7002774","-79.8164113"
"722492C","NC","35.699157","-79.8165631"
"722493J","NC","35.6969410","-79.8166730"
"722494R","NC","35.6922609","-79.816291"
"722495X","NC","35.6907364","-79.8162413"
"722497L","NC","35.6882325","-79.8165848"
"722498T","NC","35.687617","-79.816646"
"722499A","NC","35.6867398","-79.8167318"
"722500S","NC","35.6921650","-79.8166350"
"722501Y","NC","35.6824197","-79.8176864"
"722502F","NC","35.6802366","-79.8187515"
"722503M","NC","35.6777623","-79.8192011"
"722504U","NC","35.7079150","-79.8136450"
"722505B","NC","35.6740584","-79.82027"
"722506H","NC","35.6697041","-79.8220793"
"722507P","NC","35.668349","-79.82249"
"722508W","NC","35.6664397","-79.8230728"
"722509D","NC","35.6650976","-79.8235049"
"722510X","NC","35.16920870","-79.47145460"
"722511E","NC","35.166864","-79.471422"
"722512L","NC","35.16606620","-79.47141150"
"722513T","NC","35.14411780","-79.45569240"
"722514A","NC","35.143581","-79.454082"
"722515G","NC","35.1425031","-079.4508014"
"722516N","NC","35.14458080","-79.45705150"
"722517V","NC","35.141602","-79.448344"
"722518C","NC","35.138654","-79.44049210"
"722519J","NC","35.13834140","-79.43860060"
"722520D","NC","35.137987","-79.436176"
"722521K","NC","35.137729","-79.435792"
"722523Y","NC","35.13779860","-79.43591630"
"722524F","NC","35.13200270","-79.42950590"
"722525M","NC","35.13164720","-79.428691"
"722526U","NC","35.13070860","-79.42805420"
"722527B","NC","35.13052330","-79.42803690"
"722528H","NC","36.0628010","-79.8153000"
"722529P","NC","36.0699801","-79.7851302"
"722530J","NC","36.0721101","-79.7842302"
"722537G","NC","36.0877001","-79.7836502"
"722539V","NC","36.1091001","-79.7765402"
"722540P","NC","36.1068000","-79.7762990"
"722543K","NC","35.9454000","-80.0176010"
"722562P","NC","36.2919531","-79.6488122"
"722567Y","NC","36.3441591","-79.6577612"
"722568F","NC","36.3502160","-79.6605220"
"722572V","NC","36.3602600","-79.6633000"
"722573C","NC","36.3819660","-79.9587020"
"722575R","NC","36.3819660","-79.9587020"
"722576X","NC","36.2399900","-79.9357530"
"722577E","NC","36.364779","-79.663686"
"722578L","NC","36.2399900","-79.9357530"
"722579T","NC","36.3819660","-79.9587020"
"722580M","NC","36.36478","-79.6636865"
"722583H","NC","36.3766880","-079.6566830"
"722584P","NC","36.3832900","-079.6525880"
"722596J","NC","35.702826","-78.940807"
"722597R","NC","35.0878241","-77.0366418"
"722598X","NC","35.0882466","-77.0358498"
"722599E","NC","35.0885391","-77.0348564"
"722600W","NC","35.08864","-77.0345134"
"722601D","NC","35.089062","-77.033105"
"722602K","NC","34.9196900","-76.9448000"
"722603S","NC","34.88252","-76.904125"
"722604Y","NC","34.8810107","-76.9056115"
"722605F","NC","34.8804813","-76.9110727"
"722606M","NC","34.8808166","-76.907096"
"722608B","NC","34.7236858","-76.7425474"
"722609H","NC","34.7235747","-76.7411509"
"722611J","NC","34.7231121","-76.7353174"
"722612R","NC","34.7230131","-76.7340618"
"722613X","NC","34.7228967","-76.7325869"
"722614E","NC","34.7227836","-76.7311595"
"722615L","NC","34.7226708","-76.7297332"
"722616T","NC","34.7225588","-76.7283115"
"722617A","NC","34.7224467","-76.7268863"
"722618G","NC","34.7223343","-76.7254637"
"722619N","NC","34.7222214","-76.7240354"
"722620H","NC","34.7221086","-76.7226008"
"722621P","NC","34.7219964","-76.7211788"
"722622W","NC","34.7218834","-76.7197632"
"722623D","NC","34.7217708","-76.7183356"
"722624K","NC","34.7216563","-76.7168857"
"722625S","NC","34.7215513","-76.7154558"
"722626Y","NC","34.7214338","-76.714037"
"722627F","NC","34.721321","-76.7125944"
"722628M","NC","34.72121","-76.711183"
"722629U","NC","34.7210939","-76.7097672"
"722630N","NC","34.7209839","-76.7083281"
"722631V","NC","34.7208684","-76.706899"
"722632C","NC","34.7208193","-76.7062629"
"722633J","NC","34.7230380","-76.7371980"
"722634R","NC","34.7264400","-76.7385860"
"722636E","NC","34.7240901","-76.747634"
"722637L","NC","34.7239350","-76.7490440"
"722638T","NC","34.7242494","-76.749639"
"722639A","NC","34.7245668","-76.7536682"
"722640U","NC","34.7246934","-76.7552652"
"722641B","NC","34.7247985","-76.7566094"
"722642H","NC","34.7230910","-76.7405400"
"722643P","NC","34.7252463","-76.7601304"
"722646K","NC","34.728122","-76.7686868"
"722654C","NC","34.7448577","-76.8147778"
"722655J","NC","34.7457954","-76.8173673"
"722656R","NC","34.7468342","-76.8202291"
"722657X","NC","34.748737","-76.825463"
"722658E","NC","34.7498865","-76.8281813"
"722659L","NC","34.7529719","-76.8336666"
"722660F","NC","34.7628464","-76.8433564"
"722661M","NC","34.7660595","-76.8455086"
"722662U","NC","34.7713934","-76.8490848"
"722663B","NC","34.7849115","-76.8581617"
"722664H","NC","34.7861812","-76.8590139"
"722665P","NC","34.7896972","-76.8616354"
"722667D","NC","34.7931479","-76.863698"
"722668K","NC","34.7959868","-76.865605"
"722670L","NC","34.8055267","-76.8720154"
"722671T","NC","34.8119064","-76.8763061"
"722672A","NC","34.815957","-76.8790337"
"722673G","NC","34.8598648","-76.9086584"
"722674N","NC","34.8827217","-76.9241918"
"722675V","NC","34.8983809","-76.9331808"
"722676C","NC","34.9065404","-76.9376216"
"722677J","NC","34.9121042","-76.9406498"
"722678R","NC","34.9269491","-76.9487349"
"722679X","NC","34.9319750","-76.9518490"
"722680S","NC","34.9532151","-76.9630746"
"722681Y","NC","34.9672746","-76.9707687"
"722684U","NC","34.9885123","-76.9824141"
"722685B","NC","34.9910987","-76.9838345"
"722686H","NC","34.9958661","-76.9864503"
"722688W","NC","35.0083442","-76.9933043"
"722689D","NC","35.0368754","-77.0090237"
"722690X","NC","35.0552076","-77.0191434"
"722691E","NC","35.0639093","-77.023945"
"722692L","NC","35.0625550","-77.0230340"
"722693T","NC","35.0745938","-77.0298385"
"722695G","NC","35.0861340","-77.0360300"
"722696N","NC","35.0878350","-77.0369830"
"722697V","NC","35.0893864","-77.0380023"
"722698C","NC","35.0946563","-77.040395"
"722699J","NC","35.105152","-77.041895"
"722700B","NC","35.10708","-77.041525"
"722701H","NC","35.10843","-77.04127"
"722702P","NC","35.1097609","-77.0410165"
"722703W","NC","35.1110889","-77.0407637"
"722704D","NC","35.112447","-77.040567"
"722705K","NC","35.1164735","-77.0443579"
"722706S","NC","35.1169347","-77.0462661"
"722707Y","NC","35.1287730","-77.0274810"
"722708F","NC","35.1206264","-77.0605801"
"722709M","NC","35.1224891","-77.0678827"
"722710G","NC","35.1267033","-77.0843889"
"722711N","NC","35.1280425","-77.0896461"
"722712V","NC","35.1289530","-77.0927780"
"722713C","NC","35.1295061","-77.0953837"
"722714J","NC","35.1458781","-77.1597176"
"722715R","NC","35.1480651","-77.1683293"
"722716X","NC","35.1513871","-77.1814033"
"722717E","NC","35.1547723","-77.1947451"
"722718L","NC","35.1551705","-77.1963148"
"722719T","NC","35.1555884","-77.1979629"
"722720M","NC","35.1573779","-77.2050186"
"722721U","NC","35.1596361","-77.2139195"
"722722B","NC","35.161105","-77.2197167"
"722723H","NC","35.1683893","-77.2484441"
"722724P","NC","35.1747042","-77.2733457"
"722725W","NC","35.1760756","-77.2787585"
"722726D","NC","35.1777190","-77.2858410"
"722727K","NC","35.1785864","-77.2886656"
"722728S","NC","35.1788955","-77.2898875"
"722729Y","NC","35.1803524","-77.2956405"
"722730T","NC","35.1819402","-77.3019047"
"722731A","NC","35.1820777","-77.3024476"
"722732G","NC","35.1866494","-77.320524"
"722733N","NC","35.1876389","-77.3244316"
"722734V","NC","35.188388","-77.327326"
"722735C","NC","35.1885219","-77.3279202"
"722736J","NC","35.1888924","-77.3293837"
"722737R","NC","35.1897876","-77.3329153"
"722738X","NC","35.1899995","-77.3337637"
"722739E","NC","35.190287","-77.3349022"
"722740Y","NC","35.1912937","-77.3388817"
"722741F","NC","35.1916124","-77.3401432"
"722742M","NC","35.1926144","-77.3441009"
"722743U","NC","35.1928466","-77.3450226"
"722744B","NC","35.1938443","-77.3489718"
"722745H","NC","35.194412","-77.35122"
"722746P","NC","35.1956597","-77.3561582"
"722747W","NC","35.1975547","-77.3636618"
"722748D","NC","35.1983210","-77.3671700"
"722749K","NC","35.198775","-77.368501"
"722750E","NC","35.2001048","-77.3737801"
"722751L","NC","35.2009427","-77.3771024"
"722752T","NC","35.2013776","-77.3788307"
"722753A","NC","35.2035678","-77.3875318"
"722754G","NC","35.2050321","-77.3933469"
"722755N","NC","35.2056222","-77.3956972"
"722756V","NC","35.2114738","-77.4189155"
"722757C","NC","34.9038240","-76.8932500"
"722758J","NC","35.2159415","-77.4366942"
"722759R","NC","35.2161770","-77.4381840"
"722760K","NC","34.9038240","-76.8932500"
"722761S","NC","35.2183445","-77.4462685"
"722762Y","NC","35.2187651","-77.4479395"
"722763F","NC","35.2198070","-77.4526120"
"722764M","NC","35.2241989","-77.4695892"
"722765U","NC","35.2262132","-77.4776339"
"722766B","NC","35.2336185","-77.511318"
"722767H","NC","35.2354667","-77.5219502"
"722768P","NC","35.2380908","-77.5370691"
"722769W","NC","35.2385627","-77.5397884"
"722770R","NC","35.2392889","-77.5439796"
"722771X","NC","35.2399056","-77.547541"
"722773L","NC","35.2417526","-77.5554738"
"722774T","NC","35.2499797","-77.5647658"
"722775A","NC","35.2523190","-77.5679400"
"722776G","NC","35.2540813","-77.5692492"
"722778V","NC","35.2582400","-77.5743940"
"722779C","NC","35.2573095","-77.5727782"
"722780W","NC","35.2587325","-77.5743358"
"722781D","NC","35.2602298","-77.5759717"
"722782K","NC","35.2614560","-77.5777590"
"722783S","NC","35.2618253","-77.5777661"
"722784Y","NC","35.2623525","-77.5784159"
"722785F","NC","35.2631612","-77.579424"
"722786M","NC","35.2637148","-77.5802924"
"722787U","NC","35.2572900","-77.5733490"
"722789H","NC","35.2600560","-77.5763400"
"722790C","NC","35.2630650","-77.5798110"
"722791J","NC","35.2640570","-77.5815120"
"722792R","NC","35.2667470","-77.5945360"
"722793X","NC","35.264083","-77.5810629"
"722794E","NC","35.2647558","-77.5827503"
"722795L","NC","35.2655720","-77.5863880"
"722796T","NC","35.2652953","-77.5843406"
"722797A","NC","35.2660480","-77.5878370"
"722798G","NC","35.2660480","-77.5878370"
"722802U","NC","35.2666188","-77.5927837"
"722803B","NC","35.2671620","-77.5987400"
"722804H","NC","35.2672840","-77.5999980"
"722805P","NC","35.2675473","-77.6020784"
"722806W","NC","35.2680491","-77.6071009"
"722807D","NC","35.2682604","-77.6092156"
